Age,MonthlyIncome,YearsAtCompany,TotalWorkingYears,DistanceFromHome,JobSatisfaction,WorkLifeBalance,OverTime,NumCompaniesWorked,TrainingTimesLastYear,Attrition
41,52771,3,5,26,2,3,No,0,5,No
27,48062,4,8,13,4,4,No,4,6,No
52,165665,1,26,35,4,2,No,6,2,No
24,49946,6,6,31,4,3,Yes,2,0,No
33,93729,0,17,33,3,4,Yes,4,0,No
26,53370,7,7,39,2,4,No,8,1,Yes
51,65485,10,14,47,2,1,No,0,0,Yes
21,18000,0,3,33,3,3,Yes,0,3,No
57,82815,0,16,34,3,3,Yes,8,6,No
45,113406,2,26,48,4,2,No,4,6,No
37,76243,6,8,1,4,1,No,2,6,No
59,107404,2,23,37,4,1,Yes,4,1,No
57,111797,5,19,43,3,2,Yes,4,5,No
39,28804,5,11,44,2,1,Yes,1,2,Yes
39,100269,19,20,44,4,2,Yes,0,1,No
45,73298,1,18,11,4,4,Yes,8,2,Yes
45,56009,0,11,24,4,1,No,7,3,No
60,129073,27,27,13,1,3,No,5,3,No
29,28982,0,0,27,3,4,No,6,6,No
50,152763,19,29,39,1,2,No,0,2,Yes
28,48430,2,9,42,4,3,Yes,3,4,No
45,162410,4,26,10,1,2,No,3,1,No
32,61956,13,14,42,3,2,No,3,0,No
29,25950,4,10,11,1,2,No,6,6,No
49,18515,2,3,42,3,2,No,4,3,Yes
24,39327,2,8,13,1,3,No,7,4,No
60,92618,3,18,3,1,2,No,3,3,No
42,93263,10,17,24,1,2,No,7,1,Yes
48,99808,13,25,17,2,1,Yes,7,3,Yes
49,65262,7,14,27,4,3,No,4,1,No
45,131209,13,24,36,2,4,No,6,2,No
41,18698,2,2,28,4,4,Yes,3,5,No
55,65640,15,15,33,3,4,No,3,5,No
51,148070,9,28,49,2,4,No,8,4,No
21,24899,3,3,31,2,2,No,4,6,No
59,18000,0,0,1,1,1,No,8,0,No
25,50674,3,3,14,1,1,Yes,1,2,Yes
40,97392,17,18,47,4,2,Yes,1,3,No
29,67608,0,12,18,4,4,No,8,0,No
51,129851,18,19,23,3,3,No,1,2,No
55,108497,24,24,45,1,2,No,5,1,Yes
23,21118,4,8,24,2,3,Yes,0,4,Yes
33,71275,12,16,4,2,2,No,3,0,No
39,115466,12,16,35,4,1,Yes,1,5,No
25,89362,3,8,40,1,1,No,3,2,Yes
60,161513,35,35,50,1,2,Yes,2,0,No
31,89040,3,14,5,1,1,No,8,1,No
45,59233,1,12,23,4,1,No,6,3,No
53,112606,10,15,6,4,3,No,0,4,No
58,99170,12,22,45,1,2,No,0,5,Yes
27,69120,2,10,25,2,2,Yes,1,1,Yes
49,74837,13,14,18,3,1,Yes,0,2,No
32,108603,8,14,27,3,3,No,0,0,No
32,108043,9,13,29,4,1,No,5,2,No
51,96356,3,9,16,3,3,Yes,8,0,No
38,129780,2,21,48,3,3,No,5,6,Yes
39,128349,0,24,12,3,1,Yes,4,2,No
55,84746,13,13,42,3,2,No,4,6,No
50,116785,16,30,19,3,2,No,1,5,No
25,44429,0,7,32,4,3,No,6,5,No
31,95206,1,13,34,2,4,No,5,0,No
28,28598,3,3,44,4,2,No,6,4,No
27,25262,7,7,14,4,4,No,6,5,No
52,47102,4,4,14,1,3,Yes,0,5,No
46,85442,6,14,47,2,3,No,2,6,No
39,132051,16,16,37,2,1,No,2,5,No
28,57461,7,8,27,2,2,Yes,4,0,Yes
26,18092,1,3,35,2,4,No,5,3,No
54,20575,4,5,50,4,1,No,5,3,Yes
46,157664,3,20,18,1,2,No,2,0,No
53,137848,21,26,24,3,1,Yes,5,4,No
22,47594,0,5,17,2,2,No,6,1,No
27,45729,4,8,30,1,2,Yes,2,4,Yes
56,138019,1,30,14,4,1,No,8,5,No
51,76633,7,12,32,3,2,No,1,0,No
40,128394,17,17,34,2,1,No,0,6,No
52,35752,1,4,17,1,3,No,2,2,No
29,107991,4,11,7,1,4,No,3,6,No
30,38202,10,10,47,3,2,Yes,5,4,No
54,49889,4,12,7,1,2,No,4,4,No
42,122284,14,25,48,4,2,No,5,3,No
50,153419,18,27,41,1,2,No,0,2,Yes
26,35008,2,7,16,4,3,Yes,8,3,No
46,104722,4,19,33,2,2,No,0,3,No
25,61719,6,10,4,2,1,Yes,3,3,No
58,27044,0,1,1,4,2,No,7,2,No
59,57679,6,7,36,2,1,No,1,0,No
57,144599,21,21,16,3,4,Yes,1,3,No
59,54016,4,5,34,2,1,No,0,1,No
23,45226,4,5,43,3,1,No,7,2,No
39,82793,0,12,44,4,4,No,4,1,No
33,45672,4,9,47,4,3,No,4,2,No
24,104420,5,5,17,3,2,No,7,5,No
60,136390,11,20,7,3,3,Yes,3,6,No
30,57663,0,11,26,4,3,Yes,0,5,No
37,85137,15,18,42,3,1,No,1,6,Yes
27,56733,8,9,26,3,2,Yes,6,0,Yes
22,24674,0,4,49,3,4,Yes,3,4,Yes
26,46638,5,9,11,4,3,No,4,4,No
46,44422,1,9,11,1,3,Yes,2,5,No
46,20383,4,6,30,4,2,No,1,6,No
27,18000,1,2,1,4,4,No,6,6,No
40,21215,2,6,8,3,3,Yes,4,3,No
40,115719,4,22,36,1,3,No,6,1,No
35,28671,0,0,7,1,4,Yes,5,4,No
58,110651,8,22,27,3,2,No,6,2,No
55,45396,0,4,23,4,3,Yes,4,5,Yes
48,53845,12,14,13,1,4,No,3,4,Yes
55,82984,12,12,37,3,2,No,2,6,No
42,18302,2,2,12,1,3,No,5,6,No
40,129851,4,20,49,3,3,No,4,5,Yes
30,73719,10,10,47,2,1,No,1,1,Yes
60,83840,6,13,25,3,2,No,3,2,No
50,131154,21,28,37,1,2,No,1,2,Yes
60,59855,9,13,1,1,4,No,3,0,No
40,78247,13,24,17,4,4,No,0,0,No
44,67949,4,5,5,1,3,Yes,0,4,Yes
49,143915,20,26,15,2,2,No,2,2,No
56,39349,4,4,7,1,4,Yes,7,1,No
24,25657,0,6,33,3,1,Yes,1,0,Yes
49,90641,23,23,14,3,4,No,4,6,No
39,43690,3,10,34,4,2,No,1,0,No
31,74507,3,13,40,3,2,Yes,4,2,Yes
60,109479,2,22,38,4,1,Yes,3,2,No
37,27478,0,0,30,4,2,Yes,5,1,Yes
32,75414,11,14,44,4,2,No,6,4,No
58,104603,11,11,28,2,2,No,5,6,No
21,48913,1,4,48,3,4,No,2,2,No
43,84122,0,21,39,4,4,No,4,6,No
44,90948,2,18,12,4,2,Yes,6,4,No
42,74447,3,14,38,3,3,No,2,5,No
41,44787,9,10,39,4,1,No,5,0,No
51,131115,14,27,49,2,2,Yes,2,3,Yes
39,60301,3,7,35,4,4,Yes,2,6,No
47,110552,27,30,47,4,3,Yes,8,2,No
34,21164,3,7,36,2,4,No,4,6,No
39,104679,1,15,17,2,1,Yes,4,2,No
48,75825,11,14,26,3,2,No,0,2,No
56,36527,0,5,45,3,3,Yes,8,4,Yes
48,19398,0,1,19,2,4,Yes,3,5,No
47,110365,27,29,49,4,3,Yes,8,4,No
47,94597,9,13,5,4,1,No,1,0,No
60,172819,3,27,3,1,2,No,2,6,No
38,116073,2,21,37,1,3,No,6,1,No
46,89389,16,18,29,4,4,No,8,5,No
46,101550,15,17,7,3,4,No,2,6,No
56,23650,0,0,8,4,4,Yes,6,2,Yes
54,95107,4,20,42,2,2,No,6,1,No
55,111193,9,13,8,1,1,No,1,3,No
25,55499,6,7,31,3,2,Yes,2,1,No
57,113383,18,30,42,2,3,Yes,0,3,Yes
42,161361,7,26,14,1,1,No,1,1,No
52,170409,14,33,41,2,1,No,1,1,No
51,129455,3,18,34,1,1,No,1,0,No
40,101101,2,20,28,1,4,No,1,4,No
27,44543,0,5,33,4,4,No,4,4,No
33,79660,0,5,35,4,2,No,6,1,No
44,67176,3,6,14,2,1,No,7,3,Yes
50,152727,20,30,18,2,4,No,6,3,No
39,26104,0,0,28,4,3,Yes,5,0,Yes
37,88264,5,17,2,1,4,No,1,4,No
52,18000,0,2,48,1,3,Yes,2,1,Yes
45,131012,6,22,40,2,4,Yes,2,0,No
24,45212,1,7,5,3,4,No,6,1,No
23,21324,1,1,26,4,2,No,3,5,No
29,102521,4,12,43,2,2,No,6,0,No
42,18000,2,3,28,4,4,Yes,2,5,No
39,43302,1,6,33,1,3,No,3,2,No
41,59447,1,16,27,4,1,No,3,5,No
49,18425,0,1,25,2,4,Yes,1,6,No
38,57838,16,16,19,4,3,No,0,3,No
27,56156,2,7,26,2,4,No,5,2,No
29,19270,2,2,48,3,3,No,0,1,No
51,120547,17,22,6,1,1,No,8,4,No
36,90278,6,22,15,3,1,No,3,2,No
33,75257,4,6,32,1,2,No,2,4,No
24,25717,1,4,45,2,1,No,1,6,No
38,108691,14,22,16,1,3,No,6,0,No
37,110938,2,20,34,4,4,Yes,3,2,No
51,90202,2,9,16,3,3,Yes,8,1,No
54,84549,13,13,45,4,2,No,5,5,No
59,144787,0,26,39,1,1,No,1,2,Yes
46,124602,16,27,17,2,4,Yes,2,6,No
51,130788,28,32,23,3,2,No,5,6,No
30,51378,12,13,15,1,4,No,5,1,No
49,57947,1,7,14,1,3,Yes,0,5,No
54,144840,32,33,15,1,4,No,8,1,No
52,90695,2,10,14,3,3,Yes,8,0,No
39,126983,11,20,42,3,2,No,6,4,No
52,32435,3,4,39,1,3,No,4,3,Yes
22,18939,0,6,22,4,3,No,2,6,No
39,102176,8,21,37,3,4,No,4,3,No
28,68694,4,10,7,1,4,Yes,1,5,No
50,172471,2,32,14,3,2,Yes,0,0,No
56,81871,1,17,44,1,2,Yes,5,1,Yes
51,93337,5,29,23,2,4,No,1,0,No
32,89750,2,12,2,4,4,No,5,1,No
26,52278,4,7,13,1,4,No,6,0,No
38,99651,10,19,23,1,3,No,3,5,No
58,76151,7,10,15,1,1,Yes,0,2,No
57,50803,4,6,29,3,1,No,4,5,No
49,29767,0,5,29,2,2,Yes,4,4,Yes
60,19018,0,0,1,1,1,No,8,0,No
43,61088,1,6,15,3,2,No,7,4,No
24,61675,2,6,45,2,1,Yes,7,1,Yes
23,74354,6,6,32,3,1,No,6,4,No
40,84069,1,16,35,2,2,Yes,5,3,No
60,113819,17,30,47,2,3,Yes,0,4,Yes
52,141032,19,27,23,3,1,Yes,4,3,No
47,18495,0,2,9,1,2,Yes,6,3,Yes
26,25580,0,9,24,3,1,No,8,5,No
42,89144,9,10,13,2,3,No,0,6,No
48,18495,0,4,29,2,1,Yes,7,3,Yes
55,96641,22,24,47,1,2,No,5,0,Yes
46,132981,0,17,28,1,2,No,0,4,No
42,61412,6,7,2,4,2,No,8,3,No
44,118055,1,26,45,4,2,No,3,5,No
60,146914,12,25,2,2,3,Yes,1,1,No
38,73034,5,11,15,2,1,No,7,5,No
59,124577,20,30,14,1,1,Yes,5,1,No
41,64360,2,6,39,4,4,Yes,3,5,No
54,65654,2,5,24,1,3,No,4,6,No
60,84178,13,14,14,4,1,Yes,1,5,No
57,18000,1,1,22,1,3,No,3,6,No
27,43075,1,3,25,4,1,No,0,4,No
56,149741,8,26,6,1,4,No,0,4,No
21,46221,3,5,34,3,1,No,0,6,No
26,29360,1,6,43,2,3,No,4,0,No
47,135426,8,30,7,4,2,No,3,1,No
23,56894,2,5,11,4,2,Yes,8,1,No
42,89542,11,12,9,2,4,No,1,5,No
56,34390,2,5,36,3,4,No,7,6,No
55,143350,10,25,3,1,4,No,1,3,No
41,78748,7,10,43,2,3,No,2,0,No
27,70216,9,9,12,2,4,No,1,3,No
43,70548,8,14,23,1,4,No,5,6,Yes
50,59276,3,7,4,3,4,Yes,0,3,No
23,56148,0,3,39,2,2,Yes,7,2,No
37,56302,2,10,1,3,4,Yes,0,1,No
46,61634,7,9,36,2,2,Yes,2,3,Yes
28,68975,10,10,29,1,1,No,7,4,Yes
21,21517,1,4,37,2,1,No,6,3,Yes
22,21237,4,6,47,1,2,Yes,0,6,No
30,47825,0,11,25,2,2,No,4,2,No
32,61279,9,13,44,2,2,Yes,1,5,Yes
23,53890,2,5,3,3,3,No,6,1,No
47,133192,22,24,19,4,2,No,3,3,No
59,31495,2,4,20,2,3,No,3,2,No
24,103448,6,7,19,4,1,No,7,4,No
35,88898,10,18,8,2,2,No,2,2,No
36,49481,0,1,24,4,3,No,4,3,No
51,99017,3,20,23,4,4,No,3,4,No
44,18000,2,4,29,3,2,Yes,5,2,No
38,133108,16,22,13,3,1,Yes,3,6,No
43,123891,4,24,46,4,3,No,1,5,No
49,56086,13,14,11,1,4,No,3,3,Yes
32,90268,5,15,11,4,4,No,5,6,No
21,34472,0,3,8,2,2,No,0,1,No
58,127278,4,21,21,3,4,No,8,4,No
45,18130,1,3,20,3,3,Yes,1,5,No
27,39686,1,8,12,1,3,No,7,3,No
40,71639,5,16,22,3,1,Yes,0,1,No
44,130413,23,28,35,3,3,No,3,6,No
31,55893,3,3,18,4,1,Yes,7,4,No
29,18000,1,2,40,3,3,Yes,6,6,Yes
47,107286,13,19,8,4,1,No,6,5,No
22,30739,0,6,17,2,4,Yes,5,1,No
40,81317,9,9,14,2,4,No,0,6,No
48,18000,0,0,23,2,4,Yes,3,6,No
50,143492,21,31,28,1,3,Yes,8,5,No
29,39597,1,6,2,2,3,No,1,2,No
35,85959,3,18,49,2,4,Yes,8,3,No
36,100047,17,18,11,3,1,No,6,4,No
33,68346,0,17,12,1,1,Yes,4,1,Yes
40,139012,18,20,48,1,2,No,6,2,No
46,156827,0,26,39,1,2,No,3,5,No
46,129359,25,25,38,4,3,No,2,6,No
26,42413,6,7,33,3,2,Yes,7,2,Yes
42,135194,14,29,47,1,4,No,1,1,Yes
58,34446,2,5,28,2,1,Yes,5,4,No
32,75929,8,11,35,4,1,Yes,0,2,No
30,60679,3,12,10,1,3,No,3,6,No
49,155677,21,31,19,2,4,No,7,3,No
49,68010,6,13,8,1,1,No,3,3,Yes
51,129521,0,21,34,1,3,Yes,0,3,No
35,90411,16,17,8,3,1,No,6,2,No
38,19457,0,1,24,4,4,No,0,1,No
31,64829,8,13,42,2,2,Yes,2,5,Yes
33,18000,0,0,42,1,4,Yes,5,2,No
46,80097,8,15,4,2,2,Yes,3,2,No
33,105770,10,14,33,3,1,No,4,1,No
47,137866,9,29,4,4,2,No,4,2,No
25,18000,0,3,33,2,4,No,4,2,No
34,86330,7,15,22,3,1,No,4,1,No
46,138252,6,31,4,4,2,No,5,2,No
45,96343,10,18,6,4,4,No,2,2,No
36,94165,6,15,49,2,3,Yes,7,4,No
50,18000,0,2,19,1,1,No,4,4,No
24,50467,6,7,16,1,1,Yes,3,1,Yes
55,96562,5,21,43,2,2,No,5,1,No
27,20792,6,11,13,1,3,No,1,5,Yes
36,26070,0,1,22,4,1,No,8,5,No
46,37114,2,4,3,3,4,No,1,5,No
38,91042,6,18,18,2,1,No,3,3,No
25,48498,4,5,8,2,3,No,4,6,No
28,56584,7,7,10,2,1,No,8,0,No
29,47194,4,8,27,2,3,No,6,1,No
47,92885,17,17,32,4,4,No,7,4,No
42,106945,11,22,11,1,2,No,7,4,No
57,89295,13,15,28,4,2,No,8,2,No
24,46261,5,6,14,2,4,No,8,4,No
47,174217,28,29,42,3,2,No,2,2,No
47,48336,0,1,49,3,2,Yes,4,2,Yes
57,85921,3,8,48,1,1,Yes,0,6,Yes
43,44120,0,11,7,4,4,No,1,3,No
21,19509,2,3,33,1,3,No,3,5,No
59,121418,11,19,8,3,3,Yes,3,5,No
42,116025,4,21,34,1,3,No,5,3,No
33,104841,6,15,19,2,4,No,4,2,No
46,107573,4,21,37,2,2,Yes,4,4,Yes
35,102132,2,17,34,3,4,Yes,3,1,No
33,85254,3,15,1,1,3,Yes,2,5,No
43,137205,24,24,33,2,2,Yes,6,1,No
42,108113,13,13,25,2,4,No,4,5,No
26,65263,1,10,27,1,1,Yes,0,2,Yes
24,70697,3,5,24,2,3,Yes,5,3,No
52,41162,3,7,17,3,2,No,5,0,Yes
59,134194,25,30,35,2,1,Yes,0,3,No
49,57559,14,15,14,1,4,No,4,3,Yes
22,19236,1,1,49,4,1,No,3,3,No
25,71185,7,7,20,4,3,No,5,1,No
52,117142,23,25,19,2,4,No,6,2,No
30,58739,10,12,36,1,3,No,8,6,No
48,42567,1,7,30,3,3,Yes,4,5,No
36,92729,2,15,50,2,4,Yes,7,5,No
29,61126,4,7,47,2,4,No,4,5,No
48,155642,3,17,20,1,2,No,3,0,No
56,37104,2,3,27,2,1,Yes,5,4,No
59,205000,6,31,44,4,1,Yes,8,2,Yes
31,67481,7,13,42,1,2,No,7,2,Yes
26,71839,2,7,18,2,2,No,1,4,No
41,35663,8,9,7,1,3,Yes,6,0,No
55,93398,10,13,19,4,2,Yes,8,2,No
58,121709,27,30,8,4,2,Yes,3,4,No
22,45846,0,5,13,2,2,No,6,0,No
26,41659,7,8,9,1,4,Yes,1,0,No
51,18187,0,0,19,1,2,No,5,4,No
45,102519,9,24,30,4,3,No,1,4,No
27,60234,3,8,25,1,2,Yes,1,1,No
44,129924,25,27,35,3,3,No,1,6,No
26,57558,8,11,18,1,2,Yes,2,4,No
58,130165,3,34,16,3,1,No,7,5,No
41,130061,15,21,32,2,3,No,5,6,No
60,18000,1,1,6,1,1,No,7,0,No
37,28655,2,2,19,4,2,No,6,1,No
48,67568,15,15,46,1,3,Yes,0,0,Yes
28,66379,8,11,20,3,1,No,5,2,No
24,52927,4,5,37,3,3,Yes,5,2,No
48,104420,13,25,17,2,1,Yes,6,2,Yes
23,42368,0,4,40,2,2,Yes,1,5,No
38,125508,16,19,13,3,1,Yes,2,3,No
30,56630,0,12,9,2,3,Yes,6,1,No
46,63501,7,9,35,2,2,Yes,2,2,Yes
31,76316,4,10,5,4,1,No,1,1,No
52,65398,3,7,33,4,2,Yes,0,4,Yes
59,63390,2,8,42,3,3,Yes,8,2,Yes
31,89742,4,15,42,4,4,No,2,0,Yes
50,90411,6,13,26,3,3,Yes,1,0,Yes
52,82460,11,18,33,3,2,No,6,4,No
25,39706,2,8,13,1,3,No,5,3,No
33,20446,4,4,36,2,4,No,4,5,No
21,41045,2,5,1,2,4,No,6,0,No
28,78148,6,10,17,3,2,No,3,6,No
27,61835,1,3,29,4,3,No,7,4,No
46,180092,26,28,43,3,2,No,2,2,No
34,85136,16,17,23,2,3,Yes,7,2,No
28,18000,1,1,50,2,3,No,2,1,No
34,57921,14,16,8,3,2,Yes,5,6,No
54,61094,0,10,23,3,2,No,6,2,Yes
52,157708,2,31,38,3,3,No,2,4,No
47,43226,0,9,14,2,3,Yes,2,3,No
23,56613,0,0,11,1,1,No,0,4,No
44,72138,2,15,27,2,1,No,6,4,Yes
30,18000,0,1,23,1,2,No,6,3,No
39,100903,16,21,15,1,3,No,6,0,No
37,19489,1,4,24,4,4,No,1,1,No
53,76615,12,22,45,1,1,Yes,4,3,No
48,44830,3,3,15,1,4,No,0,2,No
45,18000,0,1,24,3,3,Yes,2,3,No
41,66275,3,8,9,2,1,No,8,2,Yes
23,18000,1,5,21,4,3,No,2,5,No
33,41072,10,11,50,3,2,Yes,6,3,No
44,42459,5,9,32,2,2,No,2,3,No
39,113930,1,19,3,1,2,Yes,6,1,No
21,35452,1,6,27,4,1,No,5,6,No
24,19836,5,5,45,1,2,Yes,1,6,No
32,78879,0,13,32,1,2,No,4,0,Yes
49,43521,2,12,15,1,1,Yes,0,1,Yes
59,61922,10,10,4,1,4,No,2,1,No
58,36995,4,6,13,1,2,No,1,0,No
34,101520,1,13,13,1,2,No,3,4,No
47,143284,8,27,7,4,2,No,4,2,No
55,47414,1,3,19,4,3,Yes,3,5,Yes
43,92198,17,18,50,2,4,No,2,6,No
37,18348,0,0,26,4,4,No,2,0,No
29,50471,4,4,14,3,2,Yes,0,2,No
40,114789,1,15,14,2,2,No,8,2,No
55,172189,4,34,33,3,4,No,5,5,No
32,42309,6,12,30,3,3,No,8,4,No
33,22075,0,0,37,1,2,No,4,1,Yes
41,73718,7,14,44,2,2,No,2,2,Yes
40,94433,1,20,37,2,3,No,2,4,No
54,67576,1,20,16,4,2,No,1,0,No
25,91619,3,7,40,1,1,No,2,1,Yes
34,93974,2,18,49,1,4,Yes,6,3,No
36,42258,12,18,45,3,1,No,8,2,No
23,18250,1,6,6,1,2,No,4,6,No
23,47541,0,4,43,2,3,Yes,0,4,No
57,36565,2,5,27,2,1,Yes,4,5,No
42,128120,1,24,17,3,1,Yes,5,3,No
37,53551,7,9,29,4,4,Yes,8,0,No
31,86097,1,16,1,3,4,No,5,0,No
30,60834,0,13,7,2,2,Yes,8,1,No
29,49922,4,7,27,1,1,No,0,0,No
54,34079,1,1,49,1,4,No,5,2,No
57,137064,25,33,30,1,2,Yes,7,2,No
33,77133,6,13,12,4,1,No,7,1,No
41,103916,11,24,32,3,4,Yes,3,4,No
39,37018,4,6,41,1,2,No,5,1,No
46,41523,1,3,27,4,1,No,7,5,No
59,107786,9,22,24,3,1,No,5,2,No
25,55559,1,9,12,1,1,No,5,5,Yes
26,27951,0,9,44,2,3,No,3,0,No
46,129717,0,29,10,1,1,No,2,6,No
53,143443,8,25,41,1,1,No,7,3,Yes
21,48371,0,4,38,4,3,Yes,8,0,No
31,45508,0,9,26,3,2,No,4,2,No
60,56773,9,14,4,1,4,No,2,2,No
44,122607,6,26,41,2,3,Yes,1,0,Yes
60,148708,13,29,26,3,3,No,6,5,No
58,94547,5,19,44,1,4,No,5,4,No
26,76283,8,8,29,2,1,No,8,5,No
46,42008,3,12,12,1,3,Yes,4,5,No
21,43272,1,5,40,2,2,Yes,1,4,No
52,126789,18,26,16,2,3,Yes,2,1,No
48,72959,6,9,50,3,4,Yes,3,0,No
34,88490,13,16,19,1,1,Yes,4,5,No
40,19715,2,3,20,3,2,Yes,2,0,No
25,99274,6,7,22,1,2,No,1,1,No
39,85221,16,20,20,2,1,Yes,3,0,Yes
37,97202,13,14,40,4,4,No,1,5,No
23,50218,5,5,49,1,4,Yes,0,6,Yes
28,37154,2,7,5,1,4,No,2,3,No
37,74981,9,17,26,3,3,Yes,0,5,Yes
58,133833,23,23,11,3,4,Yes,2,3,No
30,87294,3,13,1,4,4,No,6,0,No
34,83725,0,12,32,1,2,No,5,0,Yes
50,123485,8,19,16,3,1,Yes,2,0,No
58,92291,3,18,24,4,4,Yes,1,5,Yes
43,18701,0,0,27,4,4,No,1,0,Yes
55,54099,5,11,50,1,3,No,0,1,No
50,155483,15,28,26,3,2,No,6,3,Yes
34,21392,0,4,28,3,2,Yes,1,1,Yes
41,31572,0,2,32,1,3,No,5,5,No
44,69516,9,22,4,4,4,No,0,3,No
30,62005,4,9,46,2,4,No,5,3,No
41,71892,3,13,35,3,3,No,3,4,No
33,72732,4,6,17,4,3,Yes,2,2,No
25,41915,8,8,6,2,3,Yes,1,0,No
46,151219,8,28,45,1,3,No,4,3,No
46,107728,7,30,21,2,4,Yes,4,6,No
57,96508,6,10,18,2,1,No,1,3,No
48,88058,17,20,2,3,1,Yes,4,5,No
22,26676,1,4,50,3,3,Yes,3,3,Yes
37,96544,6,17,36,4,2,No,0,0,No
53,18898,0,4,36,1,1,No,7,4,Yes
34,30425,0,1,7,1,4,Yes,5,3,No
58,96923,3,8,9,1,2,Yes,6,6,Yes
48,174715,0,34,9,3,3,Yes,0,0,No
44,121185,1,23,32,2,2,No,1,6,No
41,26338,0,0,8,3,2,No,5,4,No
40,125359,17,23,13,3,3,Yes,4,4,Yes
55,112938,11,24,36,4,3,No,4,3,No
57,23685,0,0,4,4,4,Yes,6,1,Yes
33,80886,7,13,31,2,4,Yes,8,3,No
26,29653,1,9,40,4,3,No,5,1,No
59,65353,9,9,1,1,4,No,4,2,No
40,95074,7,19,15,2,3,Yes,1,6,No
48,46407,2,11,16,1,2,Yes,1,1,Yes
28,73228,8,9,2,1,1,No,5,5,Yes
40,106983,5,16,17,1,4,Yes,1,5,No
25,91506,6,6,9,4,3,No,0,0,No
38,113334,13,22,38,2,4,Yes,7,5,No
23,46947,0,6,17,2,2,No,5,1,No
27,63222,2,8,4,4,1,No,4,1,No
49,106990,10,17,3,4,3,Yes,2,3,No
47,38424,4,4,1,1,3,No,0,3,No
52,146982,27,30,23,3,2,No,5,5,No
31,51987,5,14,17,2,2,Yes,2,2,No
32,46136,5,10,46,4,1,No,4,0,No
51,66655,1,7,29,4,2,Yes,2,4,Yes
43,21080,0,0,44,4,4,No,1,1,No
59,71977,8,16,46,2,3,No,3,1,No
26,22840,4,12,21,1,3,No,1,4,Yes
53,34689,0,1,49,1,4,No,7,1,No
58,165518,20,27,50,1,1,Yes,1,1,Yes
37,122883,7,15,23,4,3,No,0,3,No
49,157996,20,30,1,1,3,No,1,4,No
42,63308,3,8,43,2,4,No,4,5,No
32,25156,0,1,4,1,2,Yes,4,0,No
33,98775,1,15,34,1,4,No,5,1,No
44,85082,5,15,40,2,1,No,3,2,Yes
40,147608,5,23,22,1,1,Yes,7,0,No
25,58039,2,9,28,3,2,Yes,1,0,No
25,75285,6,7,30,4,1,No,7,4,No
21,34826,1,3,10,2,2,No,0,1,No
30,66675,0,11,38,1,1,Yes,7,4,Yes
40,55217,1,4,5,2,3,Yes,8,6,No
24,27349,0,4,42,2,3,Yes,0,4,No
52,39601,6,12,39,2,1,No,7,6,Yes
36,89109,2,16,1,1,4,No,1,4,No
49,118257,16,30,41,4,3,Yes,8,6,No
44,75981,0,16,27,2,1,No,7,3,Yes
50,100466,9,17,22,3,3,No,4,5,No
34,90903,16,16,25,2,3,Yes,6,2,No
33,53937,7,11,46,4,4,Yes,1,2,No
46,155315,7,28,44,1,3,No,5,3,No
41,69522,7,13,47,3,2,No,5,1,Yes
40,104075,2,18,3,1,2,Yes,5,1,No
36,103231,15,18,8,3,1,No,6,2,No
49,49065,3,10,13,1,2,Yes,0,2,Yes
60,77822,8,12,24,3,2,No,3,2,No
27,69274,9,9,16,3,2,Yes,7,5,No
29,25488,6,13,1,1,1,No,3,3,Yes
39,146251,1,21,23,4,2,Yes,3,5,No
38,94922,6,20,37,3,3,No,4,2,No
59,88770,2,9,39,2,3,No,1,6,No
31,76417,11,12,49,2,1,No,0,1,Yes
50,30962,5,6,42,4,4,No,3,4,No
22,47730,3,4,36,2,3,No,2,4,No
36,68075,8,12,13,1,1,No,0,5,No
44,137086,9,24,3,2,2,No,0,6,No
27,67764,3,9,24,4,2,No,1,1,No
27,84905,4,10,22,3,3,Yes,7,3,Yes
39,77160,5,9,27,4,1,No,4,1,No
37,32768,4,5,19,3,4,Yes,8,4,No
52,26913,1,1,45,2,4,No,2,3,No
22,27494,3,3,50,1,3,No,7,6,Yes
32,70657,12,12,22,1,4,Yes,0,6,No
55,43073,0,1,21,4,3,Yes,4,4,Yes
52,169766,12,35,44,2,1,No,0,0,No
41,117070,18,24,26,4,1,No,1,3,No
46,124926,11,24,38,2,3,No,6,1,No
29,26699,4,9,2,1,1,No,2,3,Yes
21,42461,4,4,10,2,2,No,4,3,No
46,73205,3,12,19,3,2,No,1,5,No
42,45681,4,5,35,2,3,No,3,6,No
34,109486,6,15,20,2,4,No,5,2,No
26,57558,2,8,13,2,1,No,6,5,Yes
51,162009,4,31,45,3,3,No,2,4,No
55,116508,29,29,31,2,4,No,1,5,No
27,53295,4,10,1,4,2,No,8,4,No
51,18000,0,1,19,1,1,No,4,4,No
45,130259,13,27,33,2,4,Yes,5,3,No
22,18295,2,4,50,4,1,No,2,3,No
57,114472,15,23,12,3,4,No,2,2,No
57,93577,9,20,39,3,4,Yes,4,0,No
56,39952,1,4,15,1,3,No,3,3,No
25,73620,4,7,23,2,3,Yes,6,3,No
55,150384,5,33,31,3,4,No,4,3,No
39,33418,0,0,2,1,4,No,3,4,Yes
37,64880,15,16,21,4,3,No,1,4,No
23,39828,1,5,13,2,4,No,7,2,Yes
52,60632,0,3,7,4,4,Yes,3,4,No
42,78744,4,17,47,2,2,No,3,1,Yes
